id	related_id
GO:0034938	GO:0016709
GO:0009243	GO:0000271
GO:0070576	GO:0008395
GO:0032979	GO:0007007
GO:0009330	GO:1902494
GO:0090398	GO:0009987
GO:0050654	GO:0030203
GO:1902948	GO:0071901
GO:2001294	GO:1901292
GO:1902322	GO:0042304
GO:0047862	GO:0016824
GO:0005952	GO:1902554
GO:0035348	GO:0072530
GO:0051323	GO:0098762
GO:0042863	GO:0019752
GO:0055078	GO:0055080
GO:0061734	GO:0000423
GO:0033783	GO:0016712
GO:0043287	GO:0036094
GO:0043469	GO:0043470
GO:1905627	GO:0009889
GO:0046719	GO:0065008
GO:2000059	GO:0009895
GO:0010909	GO:0051176
GO:2000485	GO:0032890
GO:0006548	GO:0052805
GO:0071680	GO:1901698
GO:0050556	GO:0016810
GO:0080020	GO:0034248
GO:0005954	GO:1902494
GO:1903576	GO:1901698
GO:0050212	GO:0050214
GO:0120291	GO:0051053
GO:0120190	GO:0032891
GO:0043632	GO:0009057
GO:2000949	GO:0045912
GO:0061681	GO:0019682
GO:0030938	GO:0005581
GO:0015421	GO:0140359
GO:1904586	GO:1901699
GO:0004857	GO:0140678
GO:0010522	GO:1903169
GO:0048473	GO:1905039
GO:0070101	GO:0045745
GO:1903269	GO:1902494
GO:0034776	GO:1901698
GO:0051540	GO:0036094
GO:0015916	GO:0015931
GO:0097076	GO:1902911
GO:1905589	GO:0032892
GO:0010770	GO:0022604
GO:0090613	GO:0016814
GO:0015228	GO:0015932
GO:0010583	GO:0042221
GO:0010628	GO:0010557
GO:1901434	GO:0009894
GO:0034163	GO:0039531
GO:0033271	GO:0015850
GO:0061336	GO:0000902
GO:0010304	GO:0030163
GO:0010550	GO:0042176
GO:0018914	GO:0009056
GO:0031431	GO:0140513
GO:0045820	GO:0033122
GO:0006824	GO:0098655
GO:0019670	GO:0006538
GO:0007446	GO:0048589
GO:1904845	GO:1901699
GO:0019677	GO:0019674
GO:0090372	GO:0034764
GO:1902614	GO:0090100
GO:0015705	GO:0006820
GO:0099128	GO:1990229
GO:0099550	GO:0050804
GO:0001828	GO:0000902
GO:0061815	GO:0004843
GO:1990054	GO:1901698
GO:1903059	GO:0010556
GO:0061809	GO:0016799
GO:1901354	GO:1901700
GO:0036431	GO:0047507
GO:0001546	GO:0048589
GO:1904481	GO:1901698
GO:0052598	GO:0052597
GO:0097160	GO:0005488
GO:0061538	GO:0015695
GO:0015327	GO:0072349
GO:0004850	GO:0016154
GO:1902860	GO:0046949
GO:1900925	GO:0032892
GO:0140408	GO:0031440
GO:0102244	GO:0004029
GO:1990622	GO:0140513
GO:0072712	GO:1901698
GO:0031053	GO:0035196
GO:0044659	GO:0051673
GO:0010471	GO:0070568
GO:1905237	GO:1901698
GO:0120225	GO:1901363
GO:0008390	GO:0016712
GO:0010516	GO:0048523
GO:0051851	GO:0035821
GO:0004328	GO:0004040
GO:1990504	GO:0032253
GO:0042783	GO:0052553
GO:1905156	GO:0009892
GO:0015760	GO:0015711
GO:1904952	GO:0046942
GO:1901652	GO:0042221
GO:0102545	GO:0004620
GO:0052160	GO:0052031
GO:0090266	GO:0010965
GO:0080053	GO:1901700
GO:0030978	GO:0044042
GO:0032979	GO:0051204
GO:0000048	GO:0140096
GO:0110073	GO:0022604
GO:0110156	GO:0016071
GO:0106340	GO:0016423
GO:1901471	GO:0009896
GO:2000039	GO:0022604
GO:0035923	GO:0031406
GO:0046584	GO:0072338
GO:0072525	GO:0009058
GO:0071234	GO:1901699
GO:0062158	GO:0015108
GO:0097363	GO:0008375
GO:0035008	GO:0009893
GO:1901335	GO:0009056
GO:0071418	GO:1901699
GO:0070431	GO:0035872
GO:1905275	GO:0021953
GO:0061924	GO:0022604
GO:0046307	GO:0009058
GO:0030811	GO:0009894
GO:2001155	GO:0062014
GO:0010816	GO:0043603
GO:0042968	GO:0071705
GO:0035738	GO:0044419
GO:1900832	GO:0009083
GO:0006739	GO:0006163
GO:0071235	GO:1901701
GO:2000441	GO:0009968
GO:0008430	GO:0036094
GO:0030212	GO:0030203
GO:1901501	GO:0042221
GO:0045039	GO:0006886
GO:0017183	GO:0018202
GO:0010771	GO:0022604
GO:0070501	GO:0009059
GO:0090120	GO:0016192
GO:0000748	GO:0019953
GO:0000048	GO:0140101
GO:0140723	GO:0046165
GO:0043067	GO:0050794
GO:0019694	GO:0006082
GO:1904960	GO:0051353
GO:1905430	GO:1901699
GO:0008218	GO:0008152
GO:1905012	GO:1900371
GO:0046155	GO:0016124
GO:0045283	GO:0098796
GO:1900517	GO:0009896
GO:0043484	GO:0080090
GO:0015821	GO:0006865
GO:0034432	GO:0016462
GO:0006605	GO:0045184
GO:2000876	GO:0045913
GO:0030697	GO:0016300
GO:0021891	GO:0021884
GO:1902321	GO:0006633
